Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
358,0,0.0169328,-0.00029118,0.0643488,31.9039,-2440.37,581.33
359,0,0.0131454,0.00686548,0.0656903,34.6705,-2444.51,554.748
360,0,0.0107604,0.0126104,0.0667421,37.5905,-2448.38,525.626
361,0,0.00291216,0.0184013,0.0707777,41.1425,-2451.96,495.482
362,0,-0.00106751,0.0212918,0.0688895,43.7646,-2454.69,463.307
363,0,-0.00306298,0.028928,0.0677238,46.5182,-2456.77,430.851
364,0,-0.00875653,0.0326332,0.069962,49.6502,-2458.3,398.819
365,0,-0.0145367,0.0391277,0.0727169,52.9613,-2458.81,366.727
366,0,-0.0197689,0.0222449,0.0731358,56.527,-2458.85,335.995
367,0,-0.0139354,0.0182167,0.0662477,60.1228,-2457.77,305.789
368,0,0.00295076,0.00244255,0.0942321,62.1518,-2454.52,275.599
